Date,CustomerID,InvoiceID,ProductID,ProductName,Category,SubCategory,City,State,Zone,Qty,Rate,Amount,DiscountPct,NetAmount,PaymentMethod,SalesChannel
2024-01-29,CUST0169,INV101646,PROD0169,Product 169,Dairy,Milk,Indore,Madhya Pradesh,Central,16,33.1,529.6,12.5,463.4,Wallet,Retail
2023-11-10,CUST0358,INV101647,PROD0020,Product 20,Household,Tissue,Nashik,Maharashtra,West,5,107.65,538.25,0,538.25,Cash,Distributor
2024-12-04,CUST0240,INV101648,PROD0192,Product 192,Dairy,Yogurt,Mumbai,Maharashtra,West,23,45.98,1057.54,0,1057.54,Cash,Distributor
2023-01-04,CUST0228,INV101649,PROD0160,Product 160,Dairy,Yogurt,Kolkata,West Bengal,East,9,144.95,1304.55,0,1304.55,Wallet,Wholesale
2023-02-21,CUST0439,INV101650,PROD0159,Product 159,Electronics,Charger,Kolkata,West Bengal,East,21,2248.08,47209.68,0,47209.68,Net Banking,Retail
2024-01-29,CUST0430,INV101651,PROD0140,Product 140,Beverages,Water,Hyderabad,Telangana,South,13,151.79,1973.27,0,1973.27,Net Banking,Retail
2025-07-11,CUST0206,INV101652,PROD0034,Product 34,Beverages,Tea,Bhopal,Madhya Pradesh,Central,17,58.48,994.16,5,944.45,Cash,Online
2024-11-12,CUST0164,INV101653,PROD0188,Product 188,Electronics,Adapter,Jaipur,Rajasthan,North,13,1858.96,24166.48,0,24166.48,Cash,Distributor
2023-12-27,CUST0475,INV101654,PROD0134,Product 134,Produce,Vegetables,Surat,Gujarat,West,7,133.45,934.15,12.5,817.38,Cash,Distributor
2023-01-08,CUST0052,INV101655,PROD0045,Product 45,Dairy,Yogurt,Bhopal,Madhya Pradesh,Central,5,77.33,386.65,10,347.98,Cash,Retail
2023-10-26,CUST0027,INV101656,PROD0099,Product 99,Electronics,Power Bank,Visakhapatnam,Andhra Pradesh,South,9,1743.81,15694.29,0,15694.29,Net Banking,Wholesale
2023-09-19,CUST0350,INV101657,PROD0015,Product 15,Bakery,Bread,Bhopal,Madhya Pradesh,Central,16,187.09,2993.44,0,2993.44,Net Banking,Online
2023-03-12,CUST0167,INV101658,PROD0028,Product 28,Personal Care,Shampoo,Jaipur,Rajasthan,North,16,147.94,2367.04,5,2248.69,Cash,Online
2023-07-26,CUST0395,INV101659,PROD0132,Product 132,Electronics,Power Bank,Mumbai,Maharashtra,West,13,601.61,7820.93,12.5,6843.31,Card,Wholesale
2025-04-20,CUST0271,INV101660,PROD0105,Product 105,Produce,Fruits,Visakhapatnam,Andhra Pradesh,South,14,175.63,2458.82,0,2458.82,Card,Online
2023-07-18,CUST0241,INV101661,PROD0011,Product 11,Snacks,Chocolates,Mumbai,Maharashtra,West,24,86.64,2079.36,0,2079.36,Card,Distributor
2023-03-04,CUST0024,INV101662,PROD0160,Product 160,Dairy,Butter,Hyderabad,Telangana,South,1,193.82,193.82,5,184.13,Card,Distributor
2023-02-01,CUST0089,INV101663,PROD0012,Product 12,Bakery,Bread,Kanpur,Uttar Pradesh,North,1,32.29,32.29,0,32.29,Wallet,Wholesale
2024-08-20,CUST0312,INV101664,PROD0199,Product 199,Dairy,Milk,Kolkata,West Bengal,East,3,117.73,353.19,0,353.19,Cash,Retail
2023-05-19,CUST0395,INV101665,PROD0111,Product 111,Snacks,Chocolates,Thane,Maharashtra,West,15,82.72,1240.8,5,1178.76,Net Banking,Distributor
2023-08-03,CUST0431,INV101666,PROD0070,Product 70,Bakery,Cake,Kanpur,Uttar Pradesh,North,7,82.63,578.41,0,578.41,Cash,Retail
2024-04-20,CUST0186,INV101667,PROD0100,Product 100,Dairy,Milk,Lucknow,Uttar Pradesh,North,17,133.64,2271.88,0,2271.88,Cash,Retail
2024-08-09,CUST0105,INV101668,PROD0091,Product 91,Produce,Herbs,Vadodara,Gujarat,West,10,135.52,1355.2,12.5,1185.8,Cash,Retail
2023-05-24,CUST0165,INV101669,PROD0128,Product 128,Household,Tissue,Mumbai,Maharashtra,West,19,358.86,6818.34,0,6818.34,Cash,Retail
2023-05-31,CUST0337,INV101670,PROD0111,Product 111,Beverages,Coffee,Thane,Maharashtra,West,15,49.03,735.45,0,735.45,Cash,Online
2023-12-07,CUST0334,INV101671,PROD0012,Product 12,Household,Detergent,Nagpur,Maharashtra,West,19,345.68,6567.92,0,6567.92,Wallet,Wholesale
2023-02-11,CUST0267,INV101672,PROD0072,Product 72,Beverages,Soda,Kolkata,West Bengal,East,1,71.59,71.59,0,71.59,Cash,Wholesale
2024-04-16,CUST0117,INV101673,PROD0025,Product 25,Electronics,Adapter,Vadodara,Gujarat,West,5,1926.82,9634.1,0,9634.1,Cash,Distributor
2025-01-25,CUST0186,INV101674,PROD0157,Product 157,Bakery,Bread,Lucknow,Uttar Pradesh,North,23,101.72,2339.56,0,2339.56,UPI,Distributor
2025-05-09,CUST0137,INV101675,PROD0176,Product 176,Personal Care,Shampoo,Mumbai,Maharashtra,West,7,48.07,336.49,12.5,294.43,Wallet,Wholesale
2024-08-07,CUST0311,INV101676,PROD0082,Product 82,Produce,Herbs,Visakhapatnam,Andhra Pradesh,South,22,139.55,3070.1,0,3070.1,Cash,Retail
2025-01-24,CUST0216,INV101677,PROD0041,Product 41,Household,Cleaner,Chennai,Tamil Nadu,South,9,61.7,555.3,10,499.77,Net Banking,Retail
2024-04-15,CUST0330,INV101678,PROD0093,Product 93,Produce,Herbs,Thane,Maharashtra,West,23,50.3,1156.9,10,1041.21,Cash,Wholesale
2024-12-17,CUST0216,INV101679,PROD0124,Product 124,Dairy,Cheese,Bengaluru,Karnataka,South,10,37.67,376.7,5,357.86,Net Banking,Wholesale
2024-01-16,CUST0002,INV101680,PROD0099,Product 99,Produce,Fruits,Nashik,Maharashtra,West,23,47.95,1102.85,0,1102.85,Card,Retail
2023-10-29,CUST0048,INV101681,PROD0136,Product 136,Snacks,Chocolates,Kanpur,Uttar Pradesh,North,2,75.37,150.74,5,143.2,Wallet,Wholesale
2024-02-29,CUST0399,INV101682,PROD0038,Product 38,Produce,Vegetables,Surat,Gujarat,West,19,104.19,1979.61,0,1979.61,Wallet,Online
2024-04-16,CUST0319,INV101683,PROD0141,Product 141,Beverages,Soda,Hyderabad,Telangana,South,1,30.8,30.8,10,27.72,Card,Wholesale
2023-06-05,CUST0372,INV101684,PROD0037,Product 37,Household,Air Freshener,Bengaluru,Karnataka,South,16,366.07,5857.12,10,5271.41,Net Banking,Retail
2024-12-26,CUST0453,INV101685,PROD0044,Product 44,Household,Air Freshener,Nashik,Maharashtra,West,16,197.54,3160.64,0,3160.64,UPI,Retail
2023-02-26,CUST0417,INV101686,PROD0196,Product 196,Produce,Vegetables,Jaipur,Rajasthan,North,23,88.66,2039.18,0,2039.18,Wallet,Distributor
2024-12-21,CUST0344,INV101687,PROD0142,Product 142,Dairy,Yogurt,Patna,Bihar,East,8,56.44,451.52,0,451.52,Wallet,Online
2023-07-27,CUST0133,INV101688,PROD0019,Product 19,Electronics,Adapter,Vadodara,Gujarat,West,8,1085.87,8686.96,0,8686.96,Cash,Online
2024-06-10,CUST0304,INV101689,PROD0135,Product 135,Snacks,Chips,Patna,Bihar,East,16,133.7,2139.2,5,2032.24,Card,Distributor
2024-07-25,CUST0034,INV101690,PROD0091,Product 91,Snacks,Nuts,Vadodara,Gujarat,West,21,87.14,1829.94,0,1829.94,Wallet,Retail
2024-06-01,CUST0298,INV101691,PROD0078,Product 78,Bakery,Pastry,Chennai,Tamil Nadu,South,8,38.1,304.8,0,304.8,Net Banking,Wholesale
2025-05-31,CUST0135,INV101692,PROD0141,Product 141,Electronics,Adapter,Kolkata,West Bengal,East,5,506.98,2534.9,12.5,2218.04,Wallet,Retail
2024-08-30,CUST0080,INV101693,PROD0005,Product 5,Electronics,Adapter,Delhi,Delhi,North,24,2476.39,59433.36,0,59433.36,Card,Wholesale
2024-10-09,CUST0205,INV101694,PROD0175,Product 175,Snacks,Biscuits,Bengaluru,Karnataka,South,9,77.82,700.38,0,700.38,Wallet,Retail
2025-05-17,CUST0436,INV101695,PROD0086,Product 86,Snacks,Chips,Hyderabad,Telangana,South,12,21.79,261.48,0,261.48,Wallet,Distributor
2025-07-26,CUST0336,INV101696,PROD0196,Product 196,Snacks,Biscuits,Mumbai,Maharashtra,West,1,36.72,36.72,0,36.72,Net Banking,Retail
2023-08-13,CUST0206,INV101697,PROD0100,Product 100,Beverages,Tea,Pune,Maharashtra,West,9,152.3,1370.7,12.5,1199.36,Net Banking,Wholesale
2023-08-18,CUST0247,INV101698,PROD0200,Product 200,Personal Care,Shampoo,Indore,Madhya Pradesh,Central,6,104.27,625.62,5,594.34,Wallet,Wholesale
2025-08-01,CUST0141,INV101699,PROD0181,Product 181,Produce,Herbs,Lucknow,Uttar Pradesh,North,14,54.55,763.7,5,725.52,Wallet,Distributor
2024-04-16,CUST0024,INV101700,PROD0063,Product 63,Bakery,Bread,Bhopal,Madhya Pradesh,Central,18,225.12,4052.16,0,4052.16,Net Banking,Online
2023-12-29,CUST0262,INV101701,PROD0158,Product 158,Produce,Herbs,Ahmedabad,Gujarat,West,16,114.35,1829.6,5,1738.12,Card,Online
2025-02-23,CUST0354,INV101702,PROD0115,Product 115,Beverages,Soda,Patna,Bihar,East,23,170.44,3920.12,5,3724.11,Card,Retail
2024-10-09,CUST0088,INV101703,PROD0169,Product 169,Household,Detergent,Surat,Gujarat,West,7,268.65,1880.55,10,1692.5,Cash,Online
2024-10-21,CUST0022,INV101704,PROD0175,Product 175,Bakery,Pastry,Pune,Maharashtra,West,23,213.29,4905.67,5,4660.39,Cash,Wholesale
2023-09-27,CUST0048,INV101705,PROD0135,Product 135,Electronics,Charger,Visakhapatnam,Andhra Pradesh,South,15,979.12,14686.8,10,13218.12,Cash,Online
2023-03-07,CUST0023,INV101706,PROD0080,Product 80,Bakery,Cake,Bengaluru,Karnataka,South,22,77.26,1699.72,5,1614.73,UPI,Online
2025-05-21,CUST0158,INV101707,PROD0124,Product 124,Beverages,Tea,Hyderabad,Telangana,South,3,33.86,101.58,0,101.58,Card,Online
2024-10-04,CUST0026,INV101708,PROD0051,Product 51,Produce,Herbs,Patna,Bihar,East,5,146.56,732.8,0,732.8,UPI,Online
2024-09-24,CUST0385,INV101709,PROD0101,Product 101,Snacks,Chips,Nashik,Maharashtra,West,13,87.37,1135.81,0,1135.81,Net Banking,Distributor
2024-01-01,CUST0229,INV101710,PROD0138,Product 138,Beverages,Coffee,Ahmedabad,Gujarat,West,6,34.62,207.72,0,207.72,Cash,Online
2023-01-26,CUST0219,INV101711,PROD0132,Product 132,Dairy,Butter,Bhopal,Madhya Pradesh,Central,12,27.28,327.36,12.5,286.44,Net Banking,Online
2023-03-09,CUST0469,INV101712,PROD0195,Product 195,Household,Air Freshener,Bhopal,Madhya Pradesh,Central,14,189.86,2658.04,10,2392.24,Cash,Retail
2024-06-02,CUST0222,INV101713,PROD0056,Product 56,Personal Care,Toothpaste,Vadodara,Gujarat,West,22,170.08,3741.76,5,3554.67,Card,Distributor
2024-04-08,CUST0339,INV101714,PROD0054,Product 54,Snacks,Nuts,Nashik,Maharashtra,West,1,70.96,70.96,5,67.41,Net Banking,Online
2024-07-26,CUST0362,INV101715,PROD0042,Product 42,Personal Care,Lotion,Ahmedabad,Gujarat,West,1,151.51,151.51,0,151.51,UPI,Distributor
2023-12-06,CUST0397,INV101716,PROD0191,Product 191,Household,Detergent,Hyderabad,Telangana,South,20,121.19,2423.8,0,2423.8,Wallet,Retail
2023-11-04,CUST0287,INV101717,PROD0095,Product 95,Dairy,Cheese,Ahmedabad,Gujarat,West,6,174.77,1048.62,0,1048.62,Card,Wholesale
2024-07-04,CUST0047,INV101718,PROD0097,Product 97,Bakery,Bread,Kanpur,Uttar Pradesh,North,12,62.91,754.92,0,754.92,Cash,Online
2023-11-04,CUST0127,INV101719,PROD0150,Product 150,Produce,Vegetables,Mumbai,Maharashtra,West,16,146.11,2337.76,5,2220.87,Net Banking,Wholesale
2023-12-20,CUST0150,INV101720,PROD0099,Product 99,Electronics,Power Bank,Indore,Madhya Pradesh,Central,9,1742.24,15680.16,12.5,13720.14,Card,Retail
2025-01-28,CUST0381,INV101721,PROD0162,Product 162,Bakery,Bun,Delhi,Delhi,North,12,107.68,1292.16,12.5,1130.64,Net Banking,Online
2023-12-11,CUST0478,INV101722,PROD0157,Product 157,Snacks,Chocolates,Delhi,Delhi,North,18,53.4,961.2,0,961.2,Net Banking,Retail
2024-08-01,CUST0007,INV101723,PROD0042,Product 42,Personal Care,Soap,Visakhapatnam,Andhra Pradesh,South,7,54.69,382.83,0,382.83,UPI,Distributor
2024-11-14,CUST0283,INV101724,PROD0019,Product 19,Dairy,Milk,Ahmedabad,Gujarat,West,18,100.51,1809.18,12.5,1583.03,Cash,Online
2024-12-11,CUST0246,INV101725,PROD0099,Product 99,Beverages,Water,Jaipur,Rajasthan,North,5,118,590,0,590,Wallet,Wholesale
2024-07-02,CUST0250,INV101726,PROD0116,Product 116,Dairy,Milk,Hyderabad,Telangana,South,1,139.33,139.33,0,139.33,Wallet,Wholesale
2025-05-23,CUST0208,INV101727,PROD0074,Product 74,Household,Cleaner,Mumbai,Maharashtra,West,11,270.86,2979.46,0,2979.46,Card,Distributor
2023-04-30,CUST0325,INV101728,PROD0090,Product 90,Beverages,Water,Nashik,Maharashtra,West,17,111.15,1889.55,12.5,1653.36,Net Banking,Wholesale
2024-09-06,CUST0286,INV101729,PROD0049,Product 49,Produce,Vegetables,Patna,Bihar,East,10,104.64,1046.4,0,1046.4,Net Banking,Retail
2023-05-23,CUST0383,INV101730,PROD0097,Product 97,Produce,Vegetables,Bhopal,Madhya Pradesh,Central,12,170.5,2046,5,1943.7,UPI,Retail
2023-05-18,CUST0161,INV101731,PROD0192,Product 192,Produce,Fruits,Jaipur,Rajasthan,North,12,105.32,1263.84,0,1263.84,Card,Retail
2023-03-16,CUST0407,INV101732,PROD0033,Product 33,Personal Care,Shampoo,Jaipur,Rajasthan,North,16,92.12,1473.92,0,1473.92,Wallet,Retail
2024-05-14,CUST0461,INV101733,PROD0054,Product 54,Electronics,Adapter,Kanpur,Uttar Pradesh,North,4,282.26,1129.04,5,1072.59,Card,Distributor
2023-12-02,CUST0184,INV101734,PROD0159,Product 159,Beverages,Tea,Vadodara,Gujarat,West,15,98.35,1475.25,5,1401.49,Net Banking,Retail
2023-10-28,CUST0077,INV101735,PROD0163,Product 163,Dairy,Butter,Indore,Madhya Pradesh,Central,22,146.08,3213.76,0,3213.76,UPI,Online
2024-04-13,CUST0014,INV101736,PROD0158,Product 158,Personal Care,Shampoo,Ahmedabad,Gujarat,West,14,146.9,2056.6,0,2056.6,Cash,Retail
2025-04-13,CUST0156,INV101737,PROD0102,Product 102,Bakery,Pastry,Lucknow,Uttar Pradesh,North,13,35.47,461.11,0,461.11,Card,Distributor
2023-08-12,CUST0027,INV101738,PROD0029,Product 29,Produce,Fruits,Vadodara,Gujarat,West,24,149.53,3588.72,0,3588.72,Card,Distributor
2024-08-19,CUST0035,INV101739,PROD0146,Product 146,Bakery,Pastry,Thane,Maharashtra,West,22,133.62,2939.64,12.5,2572.18,Cash,Online
2025-04-11,CUST0389,INV101740,PROD0041,Product 41,Personal Care,Lotion,Patna,Bihar,East,13,43.55,566.15,10,509.54,Net Banking,Online
2023-01-03,CUST0048,INV101741,PROD0077,Product 77,Beverages,Tea,Kolkata,West Bengal,East,10,134.7,1347,12.5,1178.62,Wallet,Online
2025-03-09,CUST0499,INV101742,PROD0046,Product 46,Bakery,Bun,Delhi,Delhi,North,8,137.83,1102.64,5,1047.51,Card,Online
2024-06-30,CUST0148,INV101743,PROD0175,Product 175,Dairy,Yogurt,Vadodara,Gujarat,West,2,124.92,249.84,12.5,218.61,Card,Wholesale
2023-08-28,CUST0467,INV101744,PROD0138,Product 138,Household,Detergent,Lucknow,Uttar Pradesh,North,13,281.51,3659.63,0,3659.63,Net Banking,Wholesale
2024-12-04,CUST0034,INV101745,PROD0065,Product 65,Bakery,Bun,Indore,Madhya Pradesh,Central,11,114.16,1255.76,12.5,1098.79,UPI,Online
2023-09-24,CUST0247,INV101746,PROD0075,Product 75,Household,Cleaner,Nagpur,Maharashtra,West,16,55.08,881.28,0,881.28,UPI,Retail
2023-03-07,CUST0357,INV101747,PROD0151,Product 151,Electronics,Adapter,Nashik,Maharashtra,West,6,1061.69,6370.14,0,6370.14,Cash,Wholesale
2023-10-20,CUST0069,INV101748,PROD0177,Product 177,Beverages,Juice,Mumbai,Maharashtra,West,10,94.51,945.1,0,945.1,Wallet,Online
2023-02-23,CUST0125,INV101749,PROD0113,Product 113,Electronics,Adapter,Bhopal,Madhya Pradesh,Central,9,219.44,1974.96,0,1974.96,UPI,Wholesale
2023-09-07,CUST0358,INV101750,PROD0136,Product 136,Bakery,Bread,Pune,Maharashtra,West,7,236.24,1653.68,0,1653.68,UPI,Distributor
2023-09-14,CUST0044,INV101751,PROD0080,Product 80,Household,Detergent,Surat,Gujarat,West,17,237.43,4036.31,10,3632.68,UPI,Retail
2024-05-12,CUST0118,INV101752,PROD0111,Product 111,Electronics,Adapter,Chennai,Tamil Nadu,South,18,1202.19,21639.42,10,19475.48,UPI,Retail
2024-10-08,CUST0409,INV101753,PROD0141,Product 141,Snacks,Chocolates,Bengaluru,Karnataka,South,4,70.52,282.08,10,253.87,UPI,Distributor
2025-05-09,CUST0269,INV101754,PROD0082,Product 82,Produce,Vegetables,Hyderabad,Telangana,South,6,136.93,821.58,0,821.58,Cash,Distributor
2023-09-08,CUST0028,INV101755,PROD0105,Product 105,Beverages,Coffee,Bhopal,Madhya Pradesh,Central,17,106.89,1817.13,0,1817.13,Wallet,Wholesale
2023-01-13,CUST0474,INV101756,PROD0185,Product 185,Snacks,Nuts,Jaipur,Rajasthan,North,13,126.94,1650.22,12.5,1443.94,Card,Wholesale
2024-05-29,CUST0207,INV101757,PROD0009,Product 9,Beverages,Coffee,Kolkata,West Bengal,East,11,171.75,1889.25,5,1794.79,UPI,Wholesale
2023-10-23,CUST0222,INV101758,PROD0086,Product 86,Bakery,Bread,Surat,Gujarat,West,16,151.38,2422.08,0,2422.08,Card,Wholesale
2024-02-23,CUST0380,INV101759,PROD0025,Product 25,Snacks,Nuts,Hyderabad,Telangana,South,9,55.78,502.02,0,502.02,UPI,Distributor
2025-01-26,CUST0246,INV101760,PROD0010,Product 10,Snacks,Nuts,Delhi,Delhi,North,20,112.01,2240.2,0,2240.2,Cash,Online
2025-07-03,CUST0302,INV101761,PROD0145,Product 145,Personal Care,Soap,Bengaluru,Karnataka,South,7,223.58,1565.06,0,1565.06,Net Banking,Distributor
2023-02-08,CUST0128,INV101762,PROD0053,Product 53,Personal Care,Shampoo,Hyderabad,Telangana,South,12,107,1284,0,1284,Card,Online
2024-01-17,CUST0017,INV101763,PROD0082,Product 82,Household,Cleaner,Chennai,Tamil Nadu,South,3,251.96,755.88,0,755.88,Card,Retail
2023-04-27,CUST0194,INV101764,PROD0036,Product 36,Beverages,Tea,Thane,Maharashtra,West,19,70.37,1337.03,5,1270.18,UPI,Retail
2023-07-17,CUST0389,INV101765,PROD0054,Product 54,Dairy,Butter,Kolkata,West Bengal,East,12,32.82,393.84,5,374.15,Card,Retail
2023-04-30,CUST0117,INV101766,PROD0165,Product 165,Personal Care,Toothpaste,Chennai,Tamil Nadu,South,24,116,2784,12.5,2436,Wallet,Distributor
2025-05-02,CUST0408,INV101767,PROD0055,Product 55,Personal Care,Shampoo,Thane,Maharashtra,West,23,62.77,1443.71,0,1443.71,Cash,Online
2023-07-10,CUST0441,INV101768,PROD0106,Product 106,Dairy,Butter,Hyderabad,Telangana,South,24,97.26,2334.24,0,2334.24,Card,Online
2025-03-23,CUST0257,INV101769,PROD0103,Product 103,Dairy,Butter,Thane,Maharashtra,West,15,33.63,504.45,0,504.45,Net Banking,Distributor
2023-06-28,CUST0003,INV101770,PROD0045,Product 45,Dairy,Yogurt,Bhopal,Madhya Pradesh,Central,17,67.84,1153.28,5,1095.62,Card,Online
2024-10-02,CUST0382,INV101771,PROD0014,Product 14,Bakery,Cake,Bhopal,Madhya Pradesh,Central,23,128.75,2961.25,5,2813.19,Net Banking,Distributor
2025-04-30,CUST0464,INV101772,PROD0063,Product 63,Dairy,Butter,Chennai,Tamil Nadu,South,20,43.91,878.2,12.5,768.42,Wallet,Distributor
2024-02-18,CUST0119,INV101773,PROD0092,Product 92,Produce,Fruits,Surat,Gujarat,West,12,175.23,2102.76,10,1892.48,Card,Distributor
2024-01-14,CUST0190,INV101774,PROD0086,Product 86,Snacks,Nuts,Vadodara,Gujarat,West,20,61.08,1221.6,0,1221.6,Net Banking,Wholesale
2023-04-18,CUST0404,INV101775,PROD0064,Product 64,Beverages,Water,Bhopal,Madhya Pradesh,Central,4,125.02,500.08,0,500.08,Net Banking,Online
2023-06-13,CUST0137,INV101776,PROD0122,Product 122,Bakery,Cake,Ahmedabad,Gujarat,West,21,197.68,4151.28,0,4151.28,Net Banking,Online
2023-12-13,CUST0148,INV101777,PROD0114,Product 114,Dairy,Yogurt,Bhopal,Madhya Pradesh,Central,20,168.82,3376.4,5,3207.58,Cash,Wholesale
2025-02-04,CUST0107,INV101778,PROD0144,Product 144,Produce,Fruits,Nashik,Maharashtra,West,23,111.44,2563.12,12.5,2242.73,Wallet,Online
2023-11-01,CUST0128,INV101779,PROD0040,Product 40,Dairy,Cheese,Indore,Madhya Pradesh,Central,6,102.89,617.34,0,617.34,Net Banking,Wholesale
2023-07-21,CUST0053,INV101780,PROD0087,Product 87,Electronics,Earphones,Chennai,Tamil Nadu,South,13,1546.1,20099.3,10,18089.37,Net Banking,Distributor
2024-02-25,CUST0382,INV101781,PROD0161,Product 161,Household,Tissue,Jaipur,Rajasthan,North,15,216.38,3245.7,12.5,2839.99,Card,Online
2025-03-14,CUST0281,INV101782,PROD0085,Product 85,Produce,Fruits,Nashik,Maharashtra,West,16,118.97,1903.52,0,1903.52,UPI,Distributor
2024-09-22,CUST0052,INV101783,PROD0101,Product 101,Personal Care,Toothpaste,Nashik,Maharashtra,West,9,82.62,743.58,0,743.58,Net Banking,Wholesale
2024-11-20,CUST0312,INV101784,PROD0193,Product 193,Snacks,Chocolates,Bengaluru,Karnataka,South,24,38.31,919.44,10,827.5,Cash,Wholesale
2024-12-12,CUST0485,INV101785,PROD0129,Product 129,Snacks,Chips,Indore,Madhya Pradesh,Central,12,114.75,1377,12.5,1204.88,Wallet,Wholesale
2024-04-30,CUST0237,INV101786,PROD0023,Product 23,Beverages,Coffee,Mumbai,Maharashtra,West,19,71.83,1364.77,0,1364.77,Net Banking,Wholesale
2023-10-08,CUST0067,INV101787,PROD0098,Product 98,Beverages,Soda,Chennai,Tamil Nadu,South,19,39.49,750.31,12.5,656.52,UPI,Retail
2024-01-31,CUST0275,INV101788,PROD0158,Product 158,Produce,Vegetables,Kanpur,Uttar Pradesh,North,15,19.71,295.65,0,295.65,UPI,Wholesale
2024-02-12,CUST0375,INV101789,PROD0071,Product 71,Household,Detergent,Hyderabad,Telangana,South,6,235.43,1412.58,0,1412.58,UPI,Online
2024-10-19,CUST0402,INV101790,PROD0051,Product 51,Dairy,Yogurt,Indore,Madhya Pradesh,Central,7,51.3,359.1,0,359.1,Card,Online
2023-07-30,CUST0143,INV101791,PROD0037,Product 37,Personal Care,Lotion,Lucknow,Uttar Pradesh,North,7,192.48,1347.36,0,1347.36,Cash,Distributor
2023-01-12,CUST0470,INV101792,PROD0049,Product 49,Snacks,Chocolates,Hyderabad,Telangana,South,7,80.9,566.3,5,537.98,Wallet,Online
2024-12-20,CUST0111,INV101793,PROD0102,Product 102,Dairy,Milk,Bengaluru,Karnataka,South,12,30.42,365.04,5,346.79,Card,Distributor
2024-04-07,CUST0467,INV101794,PROD0099,Product 99,Dairy,Yogurt,Delhi,Delhi,North,19,181.64,3451.16,0,3451.16,Wallet,Distributor
2023-12-03,CUST0345,INV101795,PROD0007,Product 7,Produce,Herbs,Kanpur,Uttar Pradesh,North,19,54.07,1027.33,0,1027.33,Card,Wholesale
2023-06-23,CUST0113,INV101796,PROD0154,Product 154,Snacks,Chips,Bengaluru,Karnataka,South,11,138.93,1528.23,0,1528.23,Net Banking,Retail
2025-01-18,CUST0180,INV101797,PROD0198,Product 198,Beverages,Tea,Indore,Madhya Pradesh,Central,9,143.62,1292.58,0,1292.58,Card,Online
2023-10-06,CUST0300,INV101798,PROD0009,Product 9,Snacks,Biscuits,Ahmedabad,Gujarat,West,13,112.19,1458.47,12.5,1276.16,Card,Online
2023-10-16,CUST0111,INV101799,PROD0122,Product 122,Produce,Vegetables,Kolkata,West Bengal,East,5,45.87,229.35,0,229.35,Cash,Retail
2024-05-20,CUST0024,INV101800,PROD0145,Product 145,Dairy,Milk,Pune,Maharashtra,West,8,79.2,633.6,0,633.6,UPI,Distributor
2023-04-17,CUST0308,INV101801,PROD0056,Product 56,Beverages,Tea,Jaipur,Rajasthan,North,13,147.59,1918.67,0,1918.67,Wallet,Retail
2024-11-02,CUST0206,INV101802,PROD0003,Product 3,Dairy,Milk,Mumbai,Maharashtra,West,22,140.46,3090.12,12.5,2703.86,UPI,Online
2025-05-23,CUST0461,INV101803,PROD0042,Product 42,Beverages,Coffee,Visakhapatnam,Andhra Pradesh,South,9,133.03,1197.27,5,1137.41,Wallet,Distributor
2023-09-10,CUST0214,INV101804,PROD0031,Product 31,Produce,Herbs,Pune,Maharashtra,West,12,113.46,1361.52,0,1361.52,UPI,Retail
2023-11-06,CUST0150,INV101805,PROD0037,Product 37,Snacks,Biscuits,Jaipur,Rajasthan,North,9,144.95,1304.55,0,1304.55,Wallet,Online
2023-03-18,CUST0284,INV101806,PROD0067,Product 67,Personal Care,Soap,Kolkata,West Bengal,East,16,107.48,1719.68,12.5,1504.72,Cash,Wholesale
2023-07-30,CUST0218,INV101807,PROD0016,Product 16,Electronics,Earphones,Vadodara,Gujarat,West,18,440.3,7925.4,10,7132.86,Wallet,Retail
2023-04-12,CUST0472,INV101808,PROD0140,Product 140,Produce,Fruits,Delhi,Delhi,North,18,126.84,2283.12,5,2168.96,Cash,Distributor
